,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume,prediction
430,,270.22,0.0,0.0,1,1,0,220,2554.539593770264
431,,270.01,0.0,0.0,1,3,0,361,2227.914923453426
432,,269.95,0.0,0.0,1,3,0,820,2226.7883689996406
433,,270.07,0.0,0.0,1,1,0,2809,2551.7232076358005
434,,269.48,0.0,0.0,1,1,0,5189,2540.6454221735785
435,,269.43,0.0,0.0,5,1,1,6048,4110.954674315698
436,,269.29,0.0,0.0,1,1,1,5751,4089.7947662364795
437,,268.94,0.0,0.0,40,1,1,4728,4263.903188538158
438,,270.08,0.0,0.0,1,1,0,4138,2551.9109667114317
439,,272.14,0.0,0.0,75,1,0,4324,2933.418035168531
440,,272.58,0.0,0.0,1,1,0,4512,2598.850735619154
441,,274.01,0.0,0.0,20,1,0,4786,2713.723868281203
442,,274.58,0.0,0.0,1,1,0,4880,2636.4025507453325
443,,275.21,0.0,0.0,40,1,0,5406,2828.911362458839
444,,275.53,0.0,0.0,40,1,0,6458,2834.919652879027
445,,274.35,0.0,0.0,40,1,1,5732,4365.480848454471
446,,272.15,0.0,0.0,40,1,1,4446,4324.1738518156735
447,,270.15,0.0,0.0,20,1,1,2836,4193.965631587567
448,,269.08,0.0,0.0,40,1,0,2416,2713.815049097103
449,,268.94,0.0,0.0,1,1,0,2076,2530.50643208951
450,,268.55,0.0,0.0,1,1,0,1481,2523.183828139906
451,,268.15,0.0,0.0,1,1,0,948,2515.673465114669
452,,268.77,0.0,0.0,1,1,0,560,2527.3145278037846
453,,268.55,0.0,0.0,75,1,0,342,2866.012527017042
454,,269.48,0.0,0.0,75,1,0,239,2883.4741210507145
455,,270.41,0.0,0.0,40,1,0,334,2738.7870061560116
456,,271.08,0.0,0.0,40,1,0,832,2751.3668642232806
457,,271.65,0.0,0.0,90,3,0,2972,2671.0284145604746
458,,272.36,0.0,0.0,75,1,0,5674,2937.5487348324114
459,,272.5,0.0,0.0,40,1,1,6229,4330.745419462755
460,,272.79,0.0,0.0,75,1,1,5965,4498.339141584427
461,,273.08,0.0,0.0,90,1,1,5124,4573.2764586041685
462,,273.95,0.0,0.0,75,1,0,4348,2967.4024278577217
463,,274.88,0.0,0.0,40,1,0,4473,2822.7153129630196
464,,276.21,0.0,0.0,40,1,0,5034,2847.6872700219274
465,,277.07,0.0,0.0,40,1,0,4784,2863.834550526184
466,,278.48,0.0,0.0,40,1,0,5065,2890.3085801901407
467,,278.75,0.0,0.0,75,1,0,5589,3057.52678416055
468,,278.36,0.0,0.0,75,1,0,6559,3050.204180210945
469,,278.01,0.0,0.0,75,1,1,6104,4596.349379063751
470,,277.15,0.0,0.0,75,1,1,4405,4580.2020985594945
471,,276.58,0.0,0.0,75,1,1,3001,4569.499831248534
472,,276.22,0.0,0.0,75,1,0,2604,3010.023738025935
473,,275.93,0.0,0.0,75,1,0,2931,3004.5787248326387
474,,275.87,0.0,0.0,1,1,0,3488,2660.623471501717
475,,275.65,0.0,0.0,1,1,0,1125,2656.4927718378376
476,,275.15,0.0,0.0,1,1,0,583,2647.104818056293
477,,274.86,0.0,0.0,1,1,0,327,2641.6598048629976
478,,274.51,0.0,0.0,1,1,0,270,2635.088237215916
479,,274.15,0.0,0.0,90,3,0,336,2717.968183468197
480,,274.15,0.0,0.0,90,3,0,336,2717.968183468197
481,,274.51,0.0,0.0,1,3,0,887,2312.406507487327
482,,274.51,0.0,0.0,1,3,0,887,2312.406507487327
483,,274.68,0.0,0.0,1,3,0,2944,2315.5984117730522
484,,274.68,0.0,0.0,1,3,0,2944,2315.5984117730522
485,,274.82,0.0,0.0,40,3,0,5614,2498.9070287806453
486,,274.82,0.0,0.0,40,3,0,5614,2498.9070287806453
487,,274.75,0.0,0.0,90,3,1,6228,4281.950494505939
488,,274.75,0.0,0.0,90,3,1,6228,4281.950494505939
489,,274.95,0.0,0.0,90,3,1,5842,4285.705676018556
490,,274.95,0.0,0.0,90,3,1,5842,4285.705676018556
491,,274.95,0.0,0.0,90,3,1,5145,4285.705676018556
492,,274.95,0.0,0.0,90,3,1,5145,4285.705676018556
493,,275.08,0.0,0.0,90,3,0,4552,2735.4297775018695
494,,275.08,0.0,0.0,90,3,0,4552,2735.4297775018695
495,,275.22,0.0,0.0,90,3,0,4623,2738.058404560703
496,,275.72,0.0,0.0,90,3,0,4911,2747.4463583422475
497,,275.79,0.0,0.0,90,3,0,4926,2748.7606718716634
498,,275.95,0.0,0.0,75,3,0,5315,2682.2725132553114
499,,275.95,0.0,0.0,75,3,0,5315,2682.2725132553114
500,,275.95,0.0,0.0,90,3,0,5681,2751.7648170817574
501,,275.95,0.0,0.0,90,3,0,5681,2751.7648170817574
502,,275.76,0.0,0.0,90,3,0,6602,2748.1973946447706
503,,275.76,0.0,0.0,90,3,0,6602,2748.1973946447706
504,,275.94,0.0,0.0,90,3,1,6128,4304.293824506015
505,,275.94,0.0,0.0,90,3,1,6128,4304.293824506015
506,,275.42,0.0,0.0,90,2,1,4520,4455.871217437503
507,,275.42,0.0,0.0,90,3,1,4520,4294.530352573209
508,,275.29,0.0,0.0,90,3,1,2986,4292.0894845900075
509,,275.29,0.0,0.0,90,2,0,2642,2900.713582954414
510,,275.29,0.0,0.0,90,3,0,2642,2739.3727180901196
511,,275.29,0.0,0.0,90,3,0,2642,2739.3727180901196
512,,275.22,0.0,0.0,90,2,0,2342,2899.3992694249973
513,,275.22,0.0,0.0,90,3,0,2342,2738.058404560703
514,,275.22,0.0,0.0,90,3,0,2342,2738.058404560703
515,,275.15,0.0,0.0,90,2,0,1596,2898.0849558955806
516,,275.15,0.0,0.0,90,3,0,1596,2736.744091031286
517,,275.15,0.0,0.0,90,3,0,1596,2736.744091031286
518,,275.15,0.0,0.0,90,2,0,1115,2898.0849558955806
519,,275.15,0.0,0.0,90,3,0,1115,2736.744091031286
520,,275.15,0.0,0.0,90,3,0,1115,2736.744091031286
521,,274.94,0.0,0.0,90,2,0,568,2894.1420153073323
522,,274.94,0.0,0.0,90,3,0,568,2732.801150443038
523,,274.94,0.0,0.0,90,3,0,568,2732.801150443038
524,,274.86,0.0,0.0,90,2,0,352,2892.639942702285
525,,274.86,0.0,0.0,90,3,0,352,2731.299077837991
526,,274.08,0.0,0.0,90,2,0,291,2877.9947348030755
527,,274.08,0.0,0.0,90,3,0,291,2716.653869938781
528,,274.08,0.0,0.0,90,3,0,291,2716.653869938781
529,,272.52,0.0,0.0,90,2,0,391,2848.704319004656
530,,272.52,0.0,0.0,90,3,0,391,2687.3634541403617
531,,270.28,0.0,0.0,90,2,0,855,2806.6462860633364
532,,270.28,0.0,0.0,90,3,0,855,2645.305421199042
533,,270.28,0.0,0.0,90,4,0,855,2483.9645563347476
534,,268.94,0.0,0.0,90,3,0,2869,2620.145705064503
535,,268.94,0.0,0.0,90,4,0,2869,2458.8048402002087
536,,267.44,0.0,0.0,90,3,0,4869,2591.981843719869
537,,267.44,0.0,0.0,90,3,0,4869,2591.981843719869
538,,267.44,0.0,0.0,90,4,0,4869,2430.6409788555748
539,,264.91,0.0,0.0,90,4,1,4601,3935.8546992208485
540,,264.91,0.0,0.0,90,3,1,4601,4097.195564085143
541,,263.84,0.0,0.0,90,4,1,4475,3915.7644781283416
542,,263.84,0.0,0.0,90,3,1,4475,4077.105342992636
543,,262.38,0.0,0.0,90,4,1,4021,3888.3516530862325
544,,262.38,0.0,0.0,90,3,1,4021,4049.692517950527
545,,261.53,0.0,0.0,90,4,0,3559,2319.6753651577183
546,,261.53,0.0,0.0,90,3,0,3559,2481.0162300220127
547,,261.38,0.0,0.0,90,4,0,3524,2316.8589790232554
548,,261.38,0.0,0.0,90,3,0,3524,2478.19984388755
549,,260.92,0.0,0.0,90,4,0,3587,2308.2220615442347
550,,260.92,0.0,0.0,90,3,0,3587,2469.562926408529
551,,260.46,0.0,0.0,90,4,0,3293,2299.585144065213
552,,260.46,0.0,0.0,90,3,0,3293,2460.9260089295076
553,,260.23,0.0,0.0,90,4,0,3557,2295.2666853257033
554,,260.23,0.0,0.0,90,3,0,3557,2456.6075501899977
555,,259.92,0.0,0.0,90,4,0,4081,2289.4461539811455
556,,259.92,0.0,0.0,90,3,0,4081,2450.78701884544
557,,259.69,0.0,0.0,90,4,0,4269,2285.1276952416347
558,,259.92,0.0,0.0,90,4,1,4178,3842.1629204810333
559,,259.92,0.0,0.0,90,3,1,4178,4003.5037853453277
560,,260.07,0.0,0.0,75,4,1,3130,3775.48700278905
561,,259.92,0.0,0.0,40,1,1,2480,4094.544502319095
562,,259.53,0.0,0.0,5,1,0,2251,2372.3564229412277
563,,258.68,0.0,0.0,5,1,0,2081,2356.396901512602
564,,258.22,0.0,0.0,1,1,0,1450,2329.2287030131956
565,,256.89,0.0,0.0,1,1,0,949,2304.256745954286
566,,255.61,0.0,0.0,1,1,0,566,2280.2235842735327
567,,254.76,0.0,0.0,1,1,0,335,2264.264062844907
568,,253.68,0.0,0.0,1,1,0,272,2243.986082676771
569,,252.45,0.0,0.0,1,1,0,353,2220.8917163741708
570,,251.84,0.0,0.0,1,1,0,828,2209.4384127606872
571,,251.07,0.0,0.0,1,1,0,2728,2194.980963937108
572,,250.46,0.0,0.0,1,1,0,4791,2183.5276603236243
573,,249.84,0.0,0.0,5,1,1,5517,3743.1346451547824
574,,249.38,0.0,0.0,5,1,1,4240,3734.497727675762
575,,249.3,0.0,0.0,5,1,1,4565,3732.9956550707147
576,,250.22,0.0,0.0,5,1,0,3988,2197.5527235288682
577,,251.45,0.0,0.0,5,1,0,4440,2220.6470898314683
578,,253.22,0.0,0.0,5,1,0,4958,2253.880446218136
579,,254.76,0.0,0.0,5,1,0,4928,2282.795343865293
580,,255.91,0.0,0.0,5,1,0,5078,2304.387637562845
581,,256.38,0.0,0.0,5,1,0,5560,2313.212314117497
582,,257.01,0.0,0.0,1,1,0,5841,2306.509854861857
583,,256.58,0.0,0.0,1,1,1,5779,3851.152981109617
584,,255.65,0.0,0.0,5,1,1,4677,3852.2226680963304
585,,254.75,0.0,0.0,5,1,1,3348,3835.3243512895497
586,,253.75,0.0,0.0,5,1,0,2690,2263.8316772265734
587,,253.72,0.0,0.0,5,1,0,2573,2263.2683999996807
588,,252.55,0.0,0.0,1,1,0,2440,2222.7693071304802
589,,252.73,0.0,0.0,1,1,0,1654,2226.148970491836
590,,252.58,0.0,0.0,1,1,0,1032,2223.332584357373
591,,252.51,0.0,0.0,1,1,0,601,2222.0182708279563
592,,251.65,0.0,0.0,1,1,0,467,2205.8709903237004
593,,251.08,0.0,0.0,1,1,0,361,2195.16872301274
594,,250.08,0.0,0.0,1,1,0,388,2176.3928154496507
595,,249.65,0.0,0.0,1,1,0,647,2168.319175197522
596,,249.46,0.0,0.0,1,1,0,1175,2164.751752760535
597,,248.79,0.0,0.0,5,1,1,1720,3723.419942213539
598,,248.23,0.0,0.0,5,1,1,2582,3712.9054339782087
599,,248.57,0.0,0.0,5,1,1,3473,3719.2892425496593
600,,250.36,0.0,0.0,5,1,0,3916,2200.1813505877017
601,,251.93,0.0,0.0,1,1,0,4155,2211.1282444413655
602,,254.15,0.0,0.0,5,1,0,4379,2271.3420402518086
603,,255.29,0.0,0.0,1,1,0,4595,2274.2152938533445
604,,256.15,0.0,0.0,1,1,0,4212,2290.3625743576004
605,,256.72,0.0,0.0,1,1,0,3941,2301.0648416685617
606,,257.15,0.0,0.0,5,1,0,3601,2327.6697629410755
607,,256.68,0.0,0.0,5,1,1,3374,3871.5618528863124
608,,255.22,0.0,0.0,5,1,1,3141,3844.1490278442016
609,,253.02,0.0,0.0,5,1,1,3479,3802.842031205406
610,,252.09,0.0,0.0,1,1,0,3429,2214.1323896514596
611,,251.09,0.0,0.0,5,1,0,4055,2213.887763108756
612,,250.63,0.0,0.0,1,1,0,2990,2186.7195646093487
613,,249.76,0.0,0.0,1,1,0,1872,2170.3845250294617
614,,249.62,0.0,0.0,1,1,0,1210,2167.755897970629
615,,249.96,0.0,0.0,1,1,0,756,2174.1397065420797
616,,250.16,0.0,0.0,1,1,0,494,2177.8948880546977
617,,250.49,0.0,0.0,1,1,0,313,2184.090937550517
618,,250.73,0.0,0.0,1,1,0,271,2188.597155365658
619,,250.22,0.0,0.0,1,1,0,474,2179.0214425084823
620,,251.29,0.0,0.0,40,1,0,735,2379.791653549748
621,,253.02,0.0,0.0,90,1,1,1296,4196.631752888602
622,,254.75,0.0,0.0,90,1,1,1880,4229.114072972746
623,,256.09,0.0,0.0,90,4,1,2567,3770.2511945144015
624,,257.35,0.0,0.0,90,4,0,3338,2241.1920715440074
625,,257.35,0.0,0.0,90,3,0,3338,2402.532936408302
626,,259.14,0.0,0.0,90,4,0,3771,2274.8009460819358
627,,259.14,0.0,0.0,90,3,0,3771,2436.14181094623
628,,260.48,0.0,0.0,90,4,0,4175,2299.9606622164756
629,,260.48,0.0,0.0,90,3,0,4175,2461.30152708077
630,,261.79,0.0,0.0,90,4,0,4567,2324.5571011241227
631,,261.79,0.0,0.0,90,3,0,4567,2485.897965988417
632,,262.44,0.0,0.0,90,4,0,3873,2336.76144104013
633,,262.44,0.0,0.0,90,3,0,3873,2498.1023059044246
634,,262.88,0.0,0.0,90,4,0,3383,2345.0228403678893
635,,262.88,0.0,0.0,90,3,0,3383,2506.3637052321837
636,,263.08,0.0,0.0,90,4,0,2769,2348.7780218805065
637,,263.08,0.0,0.0,90,3,0,2769,2510.118886744801
638,,263.08,0.0,0.0,90,3,0,2769,2510.118886744801
639,,263.61,0.0,0.0,90,4,1,2357,3911.4460193888326
640,,263.61,0.0,0.0,90,3,1,2357,4072.786884253127
641,,263.61,0.0,0.0,90,3,1,2357,4072.786884253127
642,,263.72,0.0,0.0,90,4,1,1935,3913.5113692207724
643,,263.72,0.0,0.0,90,3,1,1935,4074.852234085067
644,,264.54,0.0,0.0,90,4,1,1800,3928.907613422505
645,,264.54,0.0,0.0,90,3,1,1800,4090.2484782867996
646,,264.58,0.0,0.0,90,4,0,2218,2376.9418832251404
647,,264.58,0.0,0.0,90,3,0,2218,2538.282748089435
648,,263.94,0.0,0.0,90,4,0,2264,2364.925302384763
649,,263.94,0.0,0.0,90,3,0,2264,2526.2661672490576
650,,263.41,0.0,0.0,90,4,0,2292,2354.9740713763267
651,,263.41,0.0,0.0,90,3,0,2292,2516.314936240621
652,,263.41,0.0,0.0,90,3,0,2292,2516.314936240621
653,,262.67,0.0,0.0,90,4,0,979,2341.079899779641
654,,262.67,0.0,0.0,90,3,0,979,2502.4207646439354
655,Martin Luther King Jr Day,262.54,0.0,0.0,90,4,0,600,2338.6390317964388
656,Martin Luther King Jr Day,262.54,0.0,0.0,90,3,0,600,2499.979896660733
657,Martin Luther King Jr Day,262.54,0.0,0.0,90,3,0,600,2499.979896660733
658,,261.94,0.0,0.0,90,4,0,341,2327.3734872585856
659,,261.94,0.0,0.0,90,3,0,341,2488.71435212288
660,,261.14,0.0,0.0,90,4,0,269,2312.3527612081134
661,,261.14,0.0,0.0,90,3,0,269,2473.693626072408
662,,260.81,0.0,0.0,90,4,0,347,2306.156711712295
663,,260.81,0.0,0.0,90,3,0,347,2467.4975765765894
664,,260.08,0.0,0.0,90,4,0,775,2292.4502991912395
665,,260.08,0.0,0.0,90,3,0,775,2453.791164055534
666,,260.08,0.0,0.0,90,3,0,775,2453.791164055534
667,,259.34,0.0,0.0,90,4,0,2183,2278.556127594553
668,,259.34,0.0,0.0,90,3,0,2183,2439.8969924588473
669,,259.34,0.0,0.0,90,3,0,2183,2439.8969924588473
670,,258.74,0.0,0.0,90,4,0,3637,2267.2905830567006
671,,258.74,0.0,0.0,90,3,0,3637,2428.631447920995
672,,258.28,0.0,0.0,90,4,1,3651,3811.370432077567
673,,258.28,0.0,0.0,90,3,1,3651,3972.7112969418613
674,,258.28,0.0,0.0,90,3,1,3651,3972.7112969418613
675,,257.68,0.0,0.0,90,4,1,3231,3800.1048875397137
676,,257.68,0.0,0.0,90,3,1,3231,3961.445752404008
677,,256.94,0.0,0.0,90,4,1,3410,3786.210715943028
678,,256.94,0.0,0.0,90,3,1,3410,3947.5515808073224
679,,257.01,0.0,0.0,90,3,0,3307,2396.1491278368503
680,,257.01,0.0,0.0,90,4,0,3307,2234.808262972556
681,,257.29,0.0,0.0,75,3,0,3638,2331.9140781280703
682,,257.29,0.0,0.0,75,4,0,3638,2170.573213263776
683,,257.68,0.0,0.0,75,4,0,3970,2177.89581721338
684,,257.68,0.0,0.0,75,3,0,3970,2339.2366820776742
685,,258.01,0.0,0.0,90,4,0,4207,2253.584170535645
686,,258.01,0.0,0.0,90,3,0,4207,2414.9250353999396
687,,258.48,0.0,0.0,90,3,0,4440,2423.7497119545924
688,,258.55,0.0,0.0,75,4,0,4414,2194.230856793268
689,,258.55,0.0,0.0,75,3,0,4414,2355.571721657562
690,,258.36,0.0,0.0,75,4,0,4800,2190.663434356281
691,,258.36,0.0,0.0,75,3,0,4800,2352.0042992205754
692,,257.86,0.0,0.0,75,4,1,4437,3733.992247074624
693,,257.57,0.0,0.0,90,4,1,3528,3798.039537707774
694,,257.72,0.0,0.0,90,4,1,2611,3800.8559238422376
695,,257.02,0.0,0.0,90,4,0,2162,2234.996022048187
696,,257.01,0.0,0.0,90,4,0,1977,2234.808262972556
697,,256.72,0.0,0.0,40,4,0,1430,1997.722237024439
698,,256.65,0.0,0.0,75,4,0,888,2158.556632423398
699,,256.35,0.0,0.0,40,4,0,494,1990.7751512260966
700,,256.28,0.0,0.0,1,4,0,321,1808.7808477479184
701,,256.01,0.0,0.0,1,1,0,255,2287.733947298768
702,,255.55,0.0,0.0,1,4,0,354,1795.0744352268648
703,,255.15,0.0,0.0,20,4,0,872,1875.5876570484606
704,,255.62,0.0,0.0,75,4,0,2836,2139.2174476334167
705,,255.81,0.0,0.0,90,4,0,5254,2212.2771738968495
706,,255.61,0.0,0.0,90,4,1,5568,3761.2387588841193
707,,255.41,0.0,0.0,75,4,1,5066,3687.9912735450553
708,,255.5,0.0,0.0,5,4,1,5045,3365.3836873689834
709,,255.5,0.0,0.0,5,3,1,5045,3526.724552233278
710,,255.41,0.0,0.0,90,4,0,4302,2204.7668108716134
711,,256.29,0.0,0.0,20,4,0,4332,1896.9921916703825
712,,256.29,0.0,0.0,20,3,0,4332,2058.333056534677
713,,256.93,0.0,0.0,1,1,0,4602,2305.00778225681
714,,257.94,0.0,0.0,1,1,0,4608,2323.9714488955306
715,,258.61,0.0,0.0,5,1,0,4625,2355.0825879831864
716,,259.14,0.0,0.0,5,1,0,5424,2365.033818991623
717,,259.36,0.0,0.0,1,1,0,6186,2350.6332376351174
718,,258.79,0.0,0.0,5,1,1,5809,3911.17901784443
719,,257.51,0.0,0.0,5,1,1,4066,3887.1458561636755
720,,256.29,0.0,0.0,5,1,1,2924,3864.2392489367076
721,,255.93,0.0,0.0,5,1,0,2574,2304.7631557141076
722,,255.58,0.0,0.0,1,1,0,2330,2279.66030704664
723,,255.42,0.0,0.0,1,1,0,1522,2276.656161836546
724,,254.88,0.0,0.0,1,1,0,977,2266.517171752477
725,,254.78,0.0,0.0,1,1,0,491,2264.6395809961687
726,,254.55,0.0,0.0,1,1,0,303,2260.321122256659
727,,254.55,0.0,0.0,1,1,0,245,2260.321122256659
728,,254.62,0.0,0.0,1,1,0,346,2261.6354357860746
729,,254.89,0.0,0.0,1,1,0,882,2266.7049308281084
730,,255.28,0.0,0.0,1,1,0,2856,2274.0275347777133
731,,255.88,0.0,0.0,1,1,0,5351,2285.2930793155665
732,,256.58,0.0,0.0,1,1,1,5684,3851.152981109617
733,,257.01,0.0,0.0,40,1,1,5345,4039.9066113105055
734,,258.43,0.0,0.0,40,1,1,4847,4066.5684000500924
735,,260.71,0.0,0.0,75,1,0,4412,2718.8094117224227
736,,262.81,0.0,0.0,1,1,0,4497,2415.410118727774
737,,265.07,0.0,0.0,1,1,0,4653,2457.843669820355
738,,266.61,0.0,0.0,20,1,0,4917,2574.782152314345
739,,267.86,0.0,0.0,1,1,0,5147,2510.2284519213745
740,,269.58,0.0,0.0,1,1,0,3271,2542.523012929887
741,,270.36,0.0,0.0,5,1,0,5287,2575.6995018494827
742,,269.79,0.0,0.0,5,1,1,5676,4117.71400103841
743,,269.87,0.0,0.0,5,1,1,4207,4119.216073643457
744,,269.86,0.0,0.0,5,1,1,3080,4119.028314567826
745,,269.72,0.0,0.0,5,1,0,2777,2563.6829210091055
746,,270.01,0.0,0.0,5,1,0,2278,2569.127934202401
747,,269.79,0.0,0.0,1,1,0,1706,2546.4659535181363
748,,269.29,0.0,0.0,1,1,0,2597,2537.0779997365917
749,,269.08,0.0,0.0,1,1,0,756,2533.1350591483424
750,,268.41,0.0,0.0,1,1,0,352,2520.5552010810734
751,,268.07,0.0,0.0,1,1,0,366,2514.171392509623
752,,267.65,0.0,0.0,1,1,0,883,2506.2855113331243
753,,268.28,0.0,0.0,1,1,0,2952,2518.114333097871
754,,268.65,0.0,0.0,1,1,0,5369,2525.0614188962136
755,,268.08,0.0,0.0,1,1,1,5848,4067.075918085141
756,,267.58,0.0,0.0,40,1,1,5751,4238.367954252357
757,,267.54,0.0,0.0,20,1,1,5143,4144.960512847905
758,,269.57,0.0,0.0,5,1,0,4479,2560.8665348746417
759,,272.6,0.0,0.0,5,1,0,4706,2617.7575347908023
760,,274.68,0.0,0.0,5,1,0,4872,2656.811422522027
761,,276.01,0.0,0.0,1,1,0,4878,2663.2520985605497
762,,277.21,0.0,0.0,75,1,0,5056,3028.611886513392
763,,277.88,0.0,0.0,75,1,0,5834,3041.191744580662
764,,277.55,0.0,0.0,75,1,0,6527,3034.9956950848427
765,,276.15,0.0,0.0,75,1,1,6039,4561.426190996405
766,,274.82,0.0,0.0,75,1,1,4502,4536.4542339374975
767,,273.29,0.0,0.0,90,1,1,3289,4577.219399192418
768,,272.23,0.0,0.0,90,1,0,3096,3004.600170675655
769,,272.15,0.0,0.0,90,1,0,2753,3003.098098070607
770,,272.16,0.0,0.0,1,1,0,1797,2590.9648544426573
771,,271.75,0.0,0.0,1,3,0,1188,2260.585002613201
772,,271.49,0.0,0.0,1,3,0,589,2255.7032666467985
773,,272.08,0.0,0.0,1,3,0,333,2266.7810521090205
774,,271.75,0.0,0.0,1,3,0,283,2260.585002613201
775,,271.82,0.0,0.0,1,3,0,373,2261.899316142618
776,,271.68,0.0,0.0,1,1,0,886,2581.952418812374
777,,271.94,0.0,0.0,1,3,0,2795,2264.152425050188
778,,271.79,0.0,0.0,1,3,0,5340,2261.336038915725
779,,272.02,0.0,0.0,90,1,1,6309,4553.373996587294
780,,272.02,0.0,0.0,90,1,1,5673,4553.373996587294
781,,272.28,0.0,0.0,1,1,1,4948,4145.934729850115
782,,273.07,0.0,0.0,90,1,0,4463,3020.3719330286494
783,,274.29,0.0,0.0,90,1,0,4936,3043.278540255619
784,,275.28,0.0,0.0,90,1,0,5218,3061.8666887430763
785,,276.61,0.0,0.0,75,1,0,5101,3017.34634197554
786,,277.95,0.0,0.0,75,1,0,5302,3042.506058110079
787,,278.29,0.0,0.0,75,1,0,5810,3048.8898666815294
788,,278.65,0.0,0.0,40,1,0,6305,2893.500484475865
789,,278.15,0.0,0.0,40,1,1,5657,4436.829297194208
790,,276.75,0.0,0.0,75,1,1,4503,4572.691735534259
791,,275.42,0.0,0.0,75,1,1,3516,4547.719778475352
792,,275.5,0.0,0.0,75,1,0,3094,2996.505084580511
793,,275.64,0.0,0.0,75,1,0,3370,2999.1337116393424
794,,276.07,0.0,0.0,1,1,0,2819,2664.378653014335
795,,275.23,0.0,0.0,1,1,0,1892,2648.606890661341
796,,274.22,0.0,0.0,1,1,0,1179,2629.6432240226204
797,,274.0,0.0,0.0,1,1,0,759,2625.512524358741
798,,272.3,0.0,0.0,1,3,0,528,2270.911751772901
799,,270.55,0.0,0.0,1,3,0,366,2238.0539135374947
800,,269.22,0.0,0.0,1,3,0,399,2213.081956478587
801,,268.73,0.0,0.0,1,3,0,703,2203.8817617726727
802,,268.73,0.0,0.0,1,3,0,703,2203.8817617726727
803,,268.73,0.0,0.0,1,3,0,703,2203.8817617726727
804,,268.35,0.0,0.0,1,3,0,1307,2196.746916898699
805,,268.35,0.0,0.0,1,3,0,1307,2196.746916898699
806,,268.35,0.0,0.0,1,3,0,1307,2196.746916898699
807,,269.21,0.0,0.0,75,3,1,1888,4108.439662779979
808,,269.22,0.0,0.0,75,1,1,2838,4431.3091515842
809,,270.28,0.0,0.0,75,1,1,3381,4451.211613601073
810,,271.58,0.0,0.0,40,3,0,4033,2438.0730882762364
811,,273.69,0.0,0.0,75,1,0,4425,2962.520691891319
812,,275.28,0.0,0.0,90,1,0,4886,3061.8666887430763
813,,276.08,0.0,0.0,75,1,0,4693,3007.3951109671016
814,,276.58,0.0,0.0,75,1,0,4986,3016.783064748646
815,,277.49,0.0,0.0,75,1,0,4811,3033.869140631058
816,,277.65,0.0,0.0,90,1,0,4757,3106.3655896675973
817,,277.49,0.0,0.0,90,1,1,4754,4656.078210957392
818,,276.36,0.0,0.0,1,1,1,4530,4222.540432707519
819,,275.49,0.0,0.0,1,1,1,3900,4206.205393127631
820,,274.86,0.0,0.0,75,1,0,3497,2984.4885037401336
821,,274.42,0.0,0.0,75,1,0,3742,2976.2271044123745
822,,274.02,0.0,0.0,1,1,0,3608,2625.8880425100024
823,,274.29,0.0,0.0,40,3,0,3427,2488.955797772209
824,,274.54,0.0,0.0,1,1,0,1830,2635.6515144428095
825,,274.22,0.0,0.0,40,3,0,1254,2487.641484242792
826,,273.89,0.0,0.0,40,3,0,788,2481.4454347469728
827,,274.08,0.0,0.0,40,3,0,367,2485.0128571839596
828,,274.07,0.0,0.0,1,3,0,433,2304.145108159568
829,,273.58,0.0,0.0,40,3,0,582,2475.624903402415
830,,273.29,0.0,0.0,1,3,0,1070,2289.499900260359
831,,273.51,0.0,0.0,90,3,1,1343,4258.668369127708
832,,273.93,0.0,0.0,75,3,1,2056,4197.06194647776
833,,273.87,0.0,0.0,75,1,1,2804,4518.617121752563
834,,274.44,0.0,0.0,75,1,0,3355,2976.602622563636
835,,275.22,0.0,0.0,75,1,0,3686,2991.2478304628457
836,,275.62,0.0,0.0,90,1,0,4247,3068.250497314527
837,,276.02,0.0,0.0,90,1,0,4403,3075.760860339762
838,,276.22,0.0,0.0,90,1,0,4464,3079.516041852381
839,,276.08,0.0,0.0,90,1,0,4261,3076.8874147935476
840,,275.94,0.0,0.0,90,1,0,4236,3074.258787734716
841,,275.89,0.0,0.0,90,1,1,3791,4626.036758856449
842,,275.51,0.0,0.0,90,1,1,2398,4618.901913982475
843,,275.5,0.0,0.0,90,1,1,1992,4618.714154906845
844,,275.43,0.0,0.0,90,1,0,2566,3064.68307487754
845,,275.35,0.0,0.0,90,1,0,2433,3063.181002272493
846,,275.15,0.0,0.0,40,1,0,1481,2827.7848080050535
847,,275.15,0.0,0.0,40,1,0,848,2827.7848080050535
848,,274.94,0.0,0.0,40,1,0,486,2823.841867416805
849,,274.68,0.0,0.0,1,1,0,337,2638.280141501641
850,,274.28,0.0,0.0,1,1,0,254,2630.769778476405
851,,274.0,0.0,0.0,40,1,0,325,2806.1925143075014
852,,273.93,0.0,0.0,75,1,0,897,2967.026909706461
853,,273.68,0.0,0.0,90,4,0,2797,2547.8026420492515
854,,273.68,0.0,0.0,90,3,0,2797,2709.143506913546
855,,273.61,0.0,0.0,90,4,0,5109,2546.488328519835
856,,273.61,0.0,0.0,90,3,0,5109,2707.829193384129
857,,273.36,0.0,0.0,90,4,1,5250,4094.5111181289503
858,,273.02,0.0,0.0,90,4,1,4429,4088.1273095574998
859,,272.79,0.0,0.0,90,4,1,3794,4083.80885081799
860,,272.72,0.0,0.0,90,4,0,3351,2529.777770788686
