,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume,prediction
444,275.53,0.0,0.0,40,2,0,6458,2781.6705119039916
445,274.35,0.0,0.0,40,2,1,5732,4311.874333322963
446,272.15,0.0,0.0,40,2,1,4446,4268.66275606793
447,270.15,0.0,0.0,20,2,1,2836,4133.909211299953
448,269.08,0.0,0.0,40,2,0,2416,2654.9820240426443
449,268.94,0.0,0.0,1,1,0,2076,2524.2939355101607
450,268.55,0.0,0.0,1,1,0,1481,2516.633701360405
451,268.15,0.0,0.0,1,1,0,948,2508.777050950398
452,268.77,0.0,0.0,1,1,0,560,2520.9548590859076
453,268.55,0.0,0.0,75,2,0,342,2811.6449745057944
454,269.48,0.0,0.0,75,2,0,239,2829.911686709058
455,270.41,0.0,0.0,40,2,0,334,2681.105386655915
456,271.08,0.0,0.0,40,2,0,832,2694.265276092675
457,271.65,0.0,0.0,90,4,0,2972,2827.6791148997727
458,272.36,0.0,0.0,75,2,0,5674,2886.479569661102
459,272.5,0.0,0.0,40,2,1,6229,4275.537325176685
460,272.79,0.0,0.0,75,2,1,5965,4448.306408980348
461,273.08,0.0,0.0,90,2,1,5124,4525.605200066062
462,273.95,0.0,0.0,75,2,0,4348,2917.7097550408753
463,274.88,0.0,0.0,40,2,0,4473,2768.9034549877324
464,276.21,0.0,0.0,40,2,0,5034,2795.026817601002
465,277.07,0.0,0.0,40,2,0,4784,2811.918615982515
466,278.48,0.0,0.0,40,2,0,5065,2839.6133086777872
467,278.75,0.0,0.0,75,2,0,5589,3011.989559960948
468,278.36,0.0,0.0,75,2,0,6559,3004.3293258111926
469,278.01,0.0,0.0,75,2,1,6104,4550.835696830925
470,277.15,0.0,0.0,75,2,1,4405,4533.943898449414
471,276.58,0.0,0.0,75,2,1,3001,4522.748171615154
472,276.22,0.0,0.0,75,2,0,2604,2962.2962461176603
473,275.93,0.0,0.0,75,2,0,2931,2956.600174570405
474,275.87,0.0,0.0,1,1,0,3488,2660.410403863515
475,275.65,0.0,0.0,1,1,0,1125,2656.0892461380117
476,275.15,0.0,0.0,1,1,0,583,2646.268433125504
477,274.86,0.0,0.0,1,1,0,327,2640.57236157825
478,274.51,0.0,0.0,1,1,0,270,2633.6977924694947
479,274.15,0.0,0.0,90,6,0,336,2760.3255601402807
480,274.15,0.0,0.0,90,4,0,336,2876.78317996231
481,274.51,0.0,0.0,1,4,0,887,2459.0113627364517
482,274.51,0.0,0.0,1,6,0,887,2342.5537429144224
483,274.68,0.0,0.0,1,4,0,2944,2462.350439160705
484,274.68,0.0,0.0,1,6,0,2944,2345.8928193386755
485,274.82,0.0,0.0,40,4,0,5614,2651.267337604203
486,274.82,0.0,0.0,40,6,0,5614,2534.8097177821737
487,274.75,0.0,0.0,90,4,1,6228,4441.949095705809
488,274.75,0.0,0.0,90,6,1,6228,4325.4914758837795
489,274.95,0.0,0.0,90,4,1,5842,4445.877420910811
490,274.95,0.0,0.0,90,6,1,5842,4329.419801088782
491,274.95,0.0,0.0,90,4,1,5145,4445.877420910811
492,274.95,0.0,0.0,90,6,1,5145,4329.419801088782
493,275.08,0.0,0.0,90,4,0,4552,2895.0498921655744
494,275.08,0.0,0.0,90,6,0,4552,2778.592272343545
495,275.22,0.0,0.0,90,4,0,4623,2897.799719809077
496,275.72,0.0,0.0,90,4,0,4911,2907.6205328215847
497,275.79,0.0,0.0,90,4,0,4926,2908.9954466433355
498,275.95,0.0,0.0,75,6,0,5315,2724.077767446848
499,275.95,0.0,0.0,75,4,0,5315,2840.5353872688775
500,275.95,0.0,0.0,90,6,0,5681,2795.6804869853086
501,275.95,0.0,0.0,90,4,0,5681,2912.138106807338
502,275.76,0.0,0.0,90,4,0,6602,2908.406197862585
503,275.76,0.0,0.0,90,6,0,6602,2791.9485780405557
504,275.94,0.0,0.0,90,4,1,6128,4465.322630675577
505,275.94,0.0,0.0,90,6,1,6128,4348.865010853548
506,275.42,0.0,0.0,90,3,1,4520,4513.337795053583
507,275.42,0.0,0.0,90,4,1,4520,4455.108985142569
508,275.29,0.0,0.0,90,4,1,2986,4452.555573759317
509,275.29,0.0,0.0,90,3,0,2642,2957.4034435418416
510,275.29,0.0,0.0,90,4,0,2642,2899.174633630828
511,275.29,0.0,0.0,90,7,0,2642,2724.488203897784
512,275.22,0.0,0.0,90,3,0,2342,2956.0285297200917
513,275.22,0.0,0.0,90,4,0,2342,2897.799719809077
514,275.22,0.0,0.0,90,7,0,2342,2723.113290076033
515,275.15,0.0,0.0,90,3,0,1596,2954.65361589834
516,275.15,0.0,0.0,90,4,0,1596,2896.4248059873253
517,275.15,0.0,0.0,90,7,0,1596,2721.7383762542813
518,275.15,0.0,0.0,90,3,0,1115,2954.65361589834
519,275.15,0.0,0.0,90,4,0,1115,2896.4248059873253
520,275.15,0.0,0.0,90,7,0,1115,2721.7383762542813
521,274.94,0.0,0.0,90,3,0,568,2950.5288744330865
522,274.94,0.0,0.0,90,4,0,568,2892.3000645220727
523,274.94,0.0,0.0,90,7,0,568,2717.6136347890288
524,274.86,0.0,0.0,90,3,0,352,2948.9575443510857
525,274.86,0.0,0.0,90,4,0,352,2890.728734440071
526,274.08,0.0,0.0,90,3,0,291,2933.637076051573
527,274.08,0.0,0.0,90,4,0,291,2875.408266140559
528,274.08,0.0,0.0,90,7,0,291,2700.721836407515
529,272.52,0.0,0.0,90,3,0,391,2902.996139452549
530,272.52,0.0,0.0,90,4,0,391,2844.767329541535
531,270.28,0.0,0.0,90,3,0,855,2858.9988971565163
532,270.28,0.0,0.0,90,4,0,855,2800.7700872455016
533,270.28,0.0,0.0,90,9,0,855,2509.6260376904283
534,268.94,0.0,0.0,90,4,0,2869,2774.450308371982
535,268.94,0.0,0.0,90,9,0,2869,2483.3062588169087
536,267.44,0.0,0.0,90,4,0,4869,2744.987869334459
537,267.44,0.0,0.0,90,6,0,4869,2628.5302495124297
538,267.44,0.0,0.0,90,9,0,4869,2453.8438197793857
539,264.91,0.0,0.0,90,9,1,4601,3957.5314460645877
540,264.91,0.0,0.0,90,4,1,4601,4248.67549561966
541,263.84,0.0,0.0,90,9,1,4475,3936.5149062178207
542,263.84,0.0,0.0,90,4,1,4475,4227.658955772893
543,262.38,0.0,0.0,90,9,1,4021,3907.838132221299
544,262.38,0.0,0.0,90,4,1,4021,4198.982181776371
545,261.53,0.0,0.0,90,9,0,3559,2337.7618099715455
546,261.53,0.0,0.0,90,4,0,3559,2628.9058595266188
547,261.38,0.0,0.0,90,9,0,3524,2334.815566067795
548,261.38,0.0,0.0,90,4,0,3524,2625.959615622867
549,260.92,0.0,0.0,90,9,0,3587,2325.7804180962885
550,260.92,0.0,0.0,90,4,0,3587,2616.924467651361
551,260.46,0.0,0.0,90,9,0,3293,2316.7452701247803
552,260.46,0.0,0.0,90,4,0,3293,2607.8893196798526
553,260.23,0.0,0.0,90,9,0,3557,2312.227696139027
554,260.23,0.0,0.0,90,4,0,3557,2603.3717456941004
555,259.92,0.0,0.0,90,9,0,4081,2306.138792071273
556,259.92,0.0,0.0,90,4,0,4081,2597.2828416263455
557,259.69,0.0,0.0,90,9,0,4269,2301.621218085518
558,259.92,0.0,0.0,90,9,1,4178,3859.519732199762
559,259.92,0.0,0.0,90,6,1,4178,4034.206161932805
560,260.07,0.0,0.0,75,9,1,3130,3790.8632565650532
561,259.92,0.0,0.0,40,2,1,2480,4028.445669781995
562,259.53,0.0,0.0,5,1,0,2251,2358.560293158357
563,258.68,0.0,0.0,5,1,0,2081,2341.8649110370943
564,258.22,0.0,0.0,1,1,0,1450,2313.7357045219987
565,256.89,0.0,0.0,1,1,0,949,2287.612341908728
566,255.61,0.0,0.0,1,1,0,566,2262.4710605967093
567,254.76,0.0,0.0,1,1,0,335,2245.7756784754456
568,253.68,0.0,0.0,1,1,0,272,2224.5627223684296
569,252.45,0.0,0.0,1,1,0,353,2200.403522357661
570,251.84,0.0,0.0,1,1,0,828,2188.4221304824023
571,251.07,0.0,0.0,1,1,0,2728,2173.29807844314
572,250.46,0.0,0.0,1,1,0,4791,2161.3166865678813
573,249.84,0.0,0.0,5,1,1,5517,3721.61387710445
574,249.38,0.0,0.0,5,1,1,4240,3712.5787291329434
575,249.3,0.0,0.0,5,1,1,4565,3711.0073990509427
576,250.22,0.0,0.0,5,1,0,3988,2175.6967548654666
577,251.45,0.0,0.0,5,1,0,4440,2199.855954876235
578,253.22,0.0,0.0,5,1,0,4958,2234.6216329405124
579,254.76,0.0,0.0,5,1,0,4928,2264.869737019035
580,255.91,0.0,0.0,5,1,0,5078,2287.4576069478026
581,256.38,0.0,0.0,5,1,0,5560,2296.6891711795597
582,257.01,0.0,0.0,1,1,0,5841,2289.96933703173
583,256.58,0.0,0.0,1,1,1,5779,3834.904377969462
584,255.65,0.0,0.0,5,1,1,4677,3835.7317243097878
585,254.75,0.0,0.0,5,1,1,3348,3818.0542608872747
586,253.75,0.0,0.0,5,1,0,2690,2245.0316947337697
587,253.72,0.0,0.0,5,1,0,2573,2244.442445953019
588,252.55,0.0,0.0,1,1,0,2440,2202.3676849601625
589,252.73,0.0,0.0,1,1,0,1654,2205.9031776446654
590,252.58,0.0,0.0,1,1,0,1032,2202.956933740913
591,252.51,0.0,0.0,1,1,0,601,2201.582019919162
592,251.65,0.0,0.0,1,1,0,467,2184.6902215376494
593,251.08,0.0,0.0,1,1,0,361,2173.494494703391
594,250.08,0.0,0.0,1,1,0,388,2153.8528686783757
595,249.65,0.0,0.0,1,1,0,647,2145.406969487619
596,249.46,0.0,0.0,1,1,0,1175,2141.675060542866
597,248.79,0.0,0.0,5,1,1,1720,3700.9901697781843
598,248.23,0.0,0.0,5,1,1,2582,3689.9908592041756
599,248.57,0.0,0.0,5,1,1,3473,3696.66901205268
600,250.36,0.0,0.0,5,1,0,3916,2178.446582508969
601,251.93,0.0,0.0,1,1,0,4155,2190.1898768246538
602,254.15,0.0,0.0,5,1,0,4379,2252.888345143776
603,255.29,0.0,0.0,1,1,0,4595,2256.1857402687037
604,256.15,0.0,0.0,1,1,0,4212,2273.0775386502164
605,256.72,0.0,0.0,1,1,0,3941,2284.2732654844767
606,257.15,0.0,0.0,5,1,0,3601,2311.813223218821
607,256.68,0.0,0.0,5,1,1,3374,3855.9625991155535
608,255.22,0.0,0.0,5,1,1,3141,3827.285825119032
609,253.02,0.0,0.0,5,1,1,3479,3784.0742478639986
610,252.09,0.0,0.0,1,1,0,3429,2193.332536988656
611,251.09,0.0,0.0,5,1,0,4055,2192.78496950723
612,250.63,0.0,0.0,1,1,0,2990,2164.6557629921335
613,249.76,0.0,0.0,1,1,0,1872,2147.56754835037
614,249.62,0.0,0.0,1,1,0,1210,2144.8177207068684
615,249.96,0.0,0.0,1,1,0,756,2151.4958735553737
616,250.16,0.0,0.0,1,1,0,494,2155.4241987603764
617,250.49,0.0,0.0,1,1,0,313,2161.905935348632
618,250.73,0.0,0.0,1,1,0,271,2166.619925594635
619,250.22,0.0,0.0,1,1,0,474,2156.6026963218774
620,251.29,0.0,0.0,40,2,0,735,2305.5574970576254
621,253.02,0.0,0.0,90,2,1,1296,4131.594182004259
622,254.75,0.0,0.0,90,2,1,1880,4165.574195027535
623,256.09,0.0,0.0,90,9,1,2567,3784.292304523953
624,257.35,0.0,0.0,90,9,0,3338,2255.6598131869832
625,257.35,0.0,0.0,90,4,0,3338,2546.8038627420565
626,259.14,0.0,0.0,90,9,0,3771,2290.8183237717603
627,259.14,0.0,0.0,90,4,0,3771,2581.9623733268336
628,260.48,0.0,0.0,90,9,0,4175,2317.138102645282
629,260.48,0.0,0.0,90,6,0,4175,2491.824532378325
630,261.79,0.0,0.0,90,9,0,4567,2342.868632738051
631,261.79,0.0,0.0,90,6,0,4567,2517.555062471095
632,262.44,0.0,0.0,90,9,0,3873,2355.635689654311
633,262.44,0.0,0.0,90,4,0,3873,2646.7797392093835
634,262.88,0.0,0.0,90,9,0,3383,2364.278005105318
635,262.88,0.0,0.0,90,7,0,3383,2480.735624927346
636,263.08,0.0,0.0,90,9,0,2769,2368.2063303103205
637,263.08,0.0,0.0,90,4,0,2769,2659.350379865393
638,263.08,0.0,0.0,90,7,0,2769,2484.663950132349
639,263.61,0.0,0.0,90,9,1,2357,3931.9973322320675
640,263.61,0.0,0.0,90,4,1,2357,4223.14138178714
641,263.61,0.0,0.0,90,7,1,2357,4048.454952054097
642,263.72,0.0,0.0,90,9,1,1935,3934.1579110948196
643,263.72,0.0,0.0,90,4,1,1935,4225.301960649892
644,264.54,0.0,0.0,90,9,1,1800,3950.264044435332
645,264.54,0.0,0.0,90,4,1,1800,4241.408093990404
646,264.58,0.0,0.0,90,9,0,2218,2397.6687693478434
647,264.58,0.0,0.0,90,4,0,2218,2688.8128189029158
648,263.94,0.0,0.0,90,9,0,2264,2385.098128691834
649,263.94,0.0,0.0,90,4,0,2264,2676.2421782469064
650,263.41,0.0,0.0,90,9,0,2292,2374.688066898576
651,263.41,0.0,0.0,90,4,0,2292,2665.8321164536483
652,263.41,0.0,0.0,90,6,0,2292,2549.374496631619
653,262.67,0.0,0.0,90,9,0,979,2360.1532636400643
654,262.67,0.0,0.0,90,4,0,979,2651.2973131951376
655,262.54,0.0,0.0,90,9,0,600,2357.5998522568134
656,262.54,0.0,0.0,90,4,0,600,2648.7439018118857
657,262.54,0.0,0.0,90,6,0,600,2532.2862819898564
658,261.94,0.0,0.0,90,9,0,341,2345.8148766418035
659,261.94,0.0,0.0,90,4,0,341,2636.958926196876
660,261.14,0.0,0.0,90,9,0,269,2330.101575821791
661,261.14,0.0,0.0,90,4,0,269,2621.2456253768632
662,260.81,0.0,0.0,90,9,0,347,2323.6198392335355
663,260.81,0.0,0.0,90,6,0,347,2498.3062689665794
664,260.08,0.0,0.0,90,9,0,775,2309.2814522352746
665,260.08,0.0,0.0,90,4,0,775,2600.425501790347
666,260.08,0.0,0.0,90,6,0,775,2483.9678819683177
667,259.34,0.0,0.0,90,9,0,2183,2294.746648976763
668,259.34,0.0,0.0,90,4,0,2183,2585.8906985318363
669,259.34,0.0,0.0,90,6,0,2183,2469.433078709807
670,258.74,0.0,0.0,90,9,0,3637,2282.961673361755
671,258.74,0.0,0.0,90,6,0,3637,2457.648103094798
672,258.28,0.0,0.0,90,9,1,3651,3827.3074655187365
673,258.28,0.0,0.0,90,4,1,3651,4118.451515073809
674,258.28,0.0,0.0,90,6,1,3651,4001.9938952517796
675,257.68,0.0,0.0,90,9,1,3231,3815.5224899037285
676,257.68,0.0,0.0,90,4,1,3231,4106.666539458801
677,256.94,0.0,0.0,90,9,1,3410,3800.987686645217
678,256.94,0.0,0.0,90,6,1,3410,3975.67411637826
679,257.01,0.0,0.0,90,6,0,3307,2423.668090071522
680,257.01,0.0,0.0,90,9,0,3307,2248.981660338479
681,257.29,0.0,0.0,75,6,0,3638,2357.565025820066
682,257.29,0.0,0.0,75,9,0,3638,2182.8785960870227
683,257.68,0.0,0.0,75,9,0,3970,2190.538830236779
684,257.68,0.0,0.0,75,6,0,3970,2365.225259969822
685,258.01,0.0,0.0,90,9,0,4207,2268.623286363494
686,258.01,0.0,0.0,90,6,0,4207,2443.309716096537
687,258.48,0.0,0.0,90,6,0,4440,2452.5412803282943
688,258.55,0.0,0.0,75,9,0,4414,2207.6270448785417
689,258.55,0.0,0.0,75,6,0,4414,2382.3134746115848
690,258.36,0.0,0.0,75,9,0,4800,2203.895135933788
691,258.36,0.0,0.0,75,6,0,4800,2378.581565666832
692,257.86,0.0,0.0,75,9,1,4437,3747.45526304977
693,257.57,0.0,0.0,90,9,1,3528,3813.3619110409763
694,257.72,0.0,0.0,90,9,1,2611,3816.308154944729
695,257.02,0.0,0.0,90,9,0,2162,2249.178076598728
696,257.01,0.0,0.0,90,9,0,1977,2248.981660338479
697,256.72,0.0,0.0,40,9,0,1430,2004.6098569963578
698,256.65,0.0,0.0,75,9,0,888,2170.3079554310116
699,256.35,0.0,0.0,40,9,0,494,1997.3424553671011
700,256.28,0.0,0.0,1,9,0,321,1809.8004707453529
701,256.01,0.0,0.0,1,1,0,255,2270.3277110067147
702,255.55,0.0,0.0,1,9,0,354,1795.462083747092
703,255.15,0.0,0.0,20,9,0,872,1878.3022114191353
704,255.62,0.0,0.0,75,9,0,2836,2150.0770806252476
705,255.81,0.0,0.0,90,9,0,5254,2225.411709108461
706,255.61,0.0,0.0,90,9,1,5568,3774.864324031947
707,255.41,0.0,0.0,75,9,1,5066,3699.333279288483
708,255.5,0.0,0.0,5,9,1,5045,3366.95500111792
709,255.5,0.0,0.0,5,4,1,5045,3658.0990506729922
710,255.41,0.0,0.0,90,9,0,4302,2217.5550586984536
711,256.29,0.0,0.0,20,9,0,4332,1900.6936650876542
712,256.29,0.0,0.0,20,4,0,4332,2191.8377146427265
713,256.93,0.0,0.0,1,1,0,4602,2288.3980069497293
714,257.94,0.0,0.0,1,1,0,4608,2308.2360492349944
715,258.61,0.0,0.0,5,1,0,4625,2340.4899972153435
716,259.14,0.0,0.0,5,1,0,5424,2350.9000590086016
717,259.36,0.0,0.0,1,1,0,6186,2336.1271581905157
718,258.79,0.0,0.0,5,1,1,5809,3897.4064300283353
719,257.51,0.0,0.0,5,1,1,4066,3872.2651487163166
720,256.29,0.0,0.0,5,1,1,2924,3848.302364965799
721,255.93,0.0,0.0,5,1,0,2574,2287.850439468303
722,255.58,0.0,0.0,1,1,0,2330,2261.881811815959
723,255.42,0.0,0.0,1,1,0,1522,2258.7391516519556
724,254.88,0.0,0.0,1,1,0,977,2248.1326735984476
725,254.78,0.0,0.0,1,1,0,491,2246.1685109959462
726,254.55,0.0,0.0,1,1,0,303,2241.650937010193
727,254.55,0.0,0.0,1,1,0,245,2241.650937010193
728,254.62,0.0,0.0,1,1,0,346,2243.025850831944
729,254.89,0.0,0.0,1,1,0,882,2248.3290898586974
730,255.28,0.0,0.0,1,1,0,2856,2255.989324008454
731,255.88,0.0,0.0,1,1,0,5351,2267.774299623463
732,256.58,0.0,0.0,1,1,1,5684,3834.904377969462
733,257.01,0.0,0.0,40,2,1,5345,3971.2885380492007
734,258.43,0.0,0.0,40,2,1,4847,3999.179647004723
735,260.71,0.0,0.0,75,2,0,4412,2657.6546264696744
736,262.81,0.0,0.0,1,1,0,4497,2403.890767976818
737,265.07,0.0,0.0,1,1,0,4653,2448.2808427933514
738,266.61,0.0,0.0,20,2,0,4917,2510.9969150429106
739,267.86,0.0,0.0,1,1,0,5147,2503.0809794031447
740,269.58,0.0,0.0,1,1,0,3271,2536.86457616617
741,270.36,0.0,0.0,5,1,0,5287,2571.2791030092712
742,269.79,0.0,0.0,5,1,1,5676,4113.464316303502
743,269.87,0.0,0.0,5,1,1,4207,4115.035646385504
744,269.86,0.0,0.0,5,1,1,3080,4114.839230125253
745,269.72,0.0,0.0,5,1,0,2777,2558.708462353262
746,270.01,0.0,0.0,5,1,0,2278,2564.404533900516
747,269.79,0.0,0.0,1,1,0,1706,2540.9893176314235
748,269.29,0.0,0.0,1,1,0,2597,2531.168504618916
749,269.08,0.0,0.0,1,1,0,756,2527.0437631536624
750,268.41,0.0,0.0,1,1,0,352,2513.8838737169026
751,268.07,0.0,0.0,1,1,0,366,2507.2057208683973
752,267.65,0.0,0.0,1,1,0,883,2498.9562379378904
753,268.28,0.0,0.0,1,1,0,2952,2511.33046233365
754,268.65,0.0,0.0,1,1,0,5369,2518.5978639629056
755,268.08,0.0,0.0,1,1,1,5848,4060.783077257136
756,267.58,0.0,0.0,40,2,1,5751,4178.900525133611
757,267.54,0.0,0.0,20,2,1,5143,4082.644567374664
758,269.57,0.0,0.0,5,1,0,4479,2555.7622184495094
759,272.6,0.0,0.0,5,1,0,4706,2615.2763453053058
760,274.68,0.0,0.0,5,1,0,4872,2656.130927437337
761,276.01,0.0,0.0,1,1,0,4878,2663.1602315070177
762,277.21,0.0,0.0,75,2,0,5056,2981.741455882425
763,277.88,0.0,0.0,75,2,0,5834,2994.9013453191847
764,277.55,0.0,0.0,75,2,0,6527,2988.41960873093
765,276.15,0.0,0.0,75,2,1,6039,4514.302272424398
766,274.82,0.0,0.0,75,2,1,4502,4488.178909811128
767,273.29,0.0,0.0,90,2,1,3289,4529.7299415313155
768,272.23,0.0,0.0,90,2,0,3096,2955.5288778163103
769,272.15,0.0,0.0,90,2,0,2753,2953.957547734308
770,272.16,0.0,0.0,1,1,0,1797,2587.53997131071
771,271.75,0.0,0.0,1,4,0,1188,2404.80047490741
772,271.49,0.0,0.0,1,4,0,589,2399.693652140906
773,272.08,0.0,0.0,1,4,0,333,2411.2822114956643
774,271.75,0.0,0.0,1,4,0,283,2404.80047490741
775,271.82,0.0,0.0,1,4,0,373,2406.1753887291607
776,271.68,0.0,0.0,1,1,0,886,2578.111990818702
777,271.94,0.0,0.0,1,4,0,2795,2408.5323838521626
778,271.79,0.0,0.0,1,4,0,5340,2405.586139948411
779,272.02,0.0,0.0,90,2,1,6309,4504.785076479546
780,272.02,0.0,0.0,90,2,1,5673,4504.785076479546
781,272.28,0.0,0.0,1,1,1,4948,4143.2779065622
782,273.07,0.0,0.0,90,2,0,4463,2972.0278436773224
783,274.29,0.0,0.0,90,2,0,4936,2995.990627427842
784,275.28,0.0,0.0,90,2,0,5218,3015.4358371926055
785,276.61,0.0,0.0,75,2,0,5101,2969.956480267416
786,277.95,0.0,0.0,75,2,0,5302,2996.2762591409355
787,278.29,0.0,0.0,75,2,0,5810,3002.9544119894417
788,278.65,0.0,0.0,40,2,0,6305,2842.9523851020385
789,278.15,0.0,0.0,40,2,1,5657,4386.51251221802
790,276.75,0.0,0.0,75,2,1,4503,4526.087248039406
791,275.42,0.0,0.0,75,2,1,3516,4499.9638854261375
792,275.5,0.0,0.0,75,2,0,3094,2948.1542753796493
793,275.64,0.0,0.0,75,2,0,3370,2950.904103023151
794,276.07,0.0,0.0,1,1,0,2819,2664.3387290685187
795,275.23,0.0,0.0,1,1,0,1892,2647.8397632075057
796,274.22,0.0,0.0,1,1,0,1179,2628.0017209222406
797,274.0,0.0,0.0,1,1,0,759,2623.6805631967372
798,272.3,0.0,0.0,1,4,0,528,2415.6033692211686
799,270.55,0.0,0.0,1,4,0,366,2381.230523677392
800,269.22,0.0,0.0,1,7,0,399,2180.420731331078
801,268.73,0.0,0.0,1,6,0,703,2229.025144489836
802,268.73,0.0,0.0,1,7,0,703,2170.796334578821
803,268.73,0.0,0.0,1,4,0,703,2345.482764311865
804,268.35,0.0,0.0,1,6,0,1307,2221.56132660033
805,268.35,0.0,0.0,1,7,0,1307,2163.3325166893155
806,268.35,0.0,0.0,1,4,0,1307,2338.0189464223595
807,269.21,0.0,0.0,75,4,1,1888,4261.531767988764
808,269.22,0.0,0.0,75,2,1,2838,4378.185804071043
809,270.28,0.0,0.0,75,2,1,3381,4399.005927657559
810,271.58,0.0,0.0,40,4,0,4033,2587.628469283153
811,273.69,0.0,0.0,75,2,0,4425,2912.6029322743716
812,275.28,0.0,0.0,90,2,0,4886,3015.4358371926055
813,276.08,0.0,0.0,75,2,0,4693,2959.5464184741577
814,276.58,0.0,0.0,75,2,0,4986,2969.3672314866653
815,277.49,0.0,0.0,75,2,0,4811,2987.241111169429
816,277.65,0.0,0.0,90,2,0,4757,3061.986490871892
817,277.49,0.0,0.0,90,2,1,4754,4612.224770836379
818,276.36,0.0,0.0,1,1,1,4530,4223.415740744262
819,275.49,0.0,0.0,1,1,1,3900,4206.327526102499
820,274.86,0.0,0.0,75,2,0,3497,2935.583634723639
821,274.42,0.0,0.0,75,2,0,3742,2926.9413192726333
822,274.02,0.0,0.0,1,1,0,3608,2624.073395717237
823,274.29,0.0,0.0,40,4,0,3427,2640.857275810946
824,274.54,0.0,0.0,1,1,0,1830,2634.2870412502452
825,274.22,0.0,0.0,40,4,0,1254,2639.482361989194
826,273.89,0.0,0.0,40,4,0,788,2633.0006254009386
827,274.08,0.0,0.0,40,4,0,367,2636.7325343456914
828,274.07,0.0,0.0,1,4,0,433,2450.369047285445
829,273.58,0.0,0.0,40,4,0,582,2626.911721333184
830,273.29,0.0,0.0,1,4,0,1070,2435.048578985934
831,273.51,0.0,0.0,90,4,1,1343,4417.5934794347895
832,273.93,0.0,0.0,75,4,1,2056,4354.240242826836
833,273.87,0.0,0.0,75,2,1,2804,4469.519365087364
834,274.44,0.0,0.0,75,2,0,3355,2927.334151793133
835,275.22,0.0,0.0,75,2,0,3686,2942.654620092645
836,275.62,0.0,0.0,90,2,0,4247,3022.113990041111
837,276.02,0.0,0.0,90,2,0,4403,3029.970640451117
838,276.22,0.0,0.0,90,2,0,4464,3033.8989656561207
839,276.08,0.0,0.0,90,2,0,4261,3031.149138012618
840,275.94,0.0,0.0,90,2,0,4236,3028.3993103691164
841,275.89,0.0,0.0,90,2,1,3791,4580.798169196354
842,275.51,0.0,0.0,90,2,1,2398,4573.3343513068485
843,275.5,0.0,0.0,90,2,1,1992,4573.1379350465995
844,275.43,0.0,0.0,90,2,0,2566,3018.382081096358
845,275.35,0.0,0.0,90,2,0,2433,3016.8107510143573
846,275.15,0.0,0.0,40,2,0,1481,2774.206694014486
847,275.15,0.0,0.0,40,2,0,848,2774.206694014486
848,274.94,0.0,0.0,40,2,0,486,2770.0819525492334
849,274.68,0.0,0.0,1,1,0,337,2637.036868893748
850,274.28,0.0,0.0,1,1,0,254,2629.1802184837406
851,274.0,0.0,0.0,40,2,0,325,2751.618824085719
852,273.93,0.0,0.0,75,2,0,897,2917.3169225203756
853,273.68,0.0,0.0,90,9,0,2797,2576.4075661754814
854,273.68,0.0,0.0,90,4,0,2797,2867.5516157305537
855,273.61,0.0,0.0,90,9,0,5109,2575.0326523537296
856,273.61,0.0,0.0,90,4,0,5109,2866.176701908803
857,273.36,0.0,0.0,90,9,1,5250,4123.503185975966
858,273.02,0.0,0.0,90,9,1,4429,4116.825033127459
859,272.79,0.0,0.0,90,9,1,3794,4112.307459141707
860,272.72,0.0,0.0,90,9,0,3351,2557.5516051914674
861,272.72,0.0,0.0,90,4,0,3351,2848.6956547465397
862,272.58,0.0,0.0,90,9,0,3240,2554.801777547964
863,272.58,0.0,0.0,90,4,0,3240,2845.945827103036
864,272.58,0.0,0.0,90,7,0,3240,2671.2593973699923
865,272.36,0.0,0.0,90,9,0,3143,2550.4806198224614
866,272.36,0.0,0.0,90,4,0,3143,2841.624669377534
867,272.36,0.0,0.0,90,7,0,3143,2666.93823964449
868,272.36,0.0,0.0,90,9,0,3066,2550.4806198224614
869,272.36,0.0,0.0,90,7,0,3066,2666.93823964449
870,272.36,0.0,0.0,90,4,0,3066,2841.624669377534
871,272.22,0.0,0.0,90,9,0,2846,2547.7307921789597
872,272.22,0.0,0.0,90,7,0,2846,2664.188412000988
873,272.02,0.0,0.0,90,9,0,2132,2543.8024669739552
874,272.02,0.0,0.0,90,7,0,2132,2660.2600867959836
875,271.36,0.0,0.0,90,9,0,1488,2530.838993797446
876,271.36,0.0,0.0,90,7,0,1488,2647.2966136194746
877,271.22,0.0,0.0,90,9,1,1379,4081.4701062824333
878,271.22,0.0,0.0,90,7,1,1379,4197.927726104463
879,270.72,0.0,0.0,90,9,1,1086,4071.6492932699257
880,270.72,0.0,0.0,90,7,1,1086,4188.106913091955
881,270.72,0.0,0.0,90,4,1,1086,4362.793342824998
882,270.86,0.0,0.0,90,9,1,1291,4074.3991209134274
883,270.86,0.0,0.0,90,4,1,1291,4365.5431704685
884,270.86,0.0,0.0,90,9,0,889,2521.0181807849385
885,270.86,0.0,0.0,90,4,0,889,2812.162230340011
886,270.86,0.0,0.0,90,7,0,889,2637.475800606967
887,270.8,0.0,0.0,90,9,0,1246,2519.8396832234375
888,270.8,0.0,0.0,90,4,0,1246,2810.98373277851
889,270.86,0.0,0.0,90,9,0,1631,2521.0181807849385
